user_id,anchor_news_id,news_id,rank,method,lambda
U19732,N8306,N23379,3,hybrid_mmr,0.7
U19732,N8306,N3283,4,hybrid_mmr,0.7
U19732,N8306,N40379,5,hybrid_mmr,0.7
U19732,N8306,N29983,6,hybrid_mmr,0.7
U19732,N8306,N25556,7,hybrid_mmr,0.7
U19732,N8306,N32690,8,hybrid_mmr,0.7
U19732,N8306,N25019,9,hybrid_mmr,0.7
U19732,N8306,N3609,10,hybrid_mmr,0.7
U19264,N47380,N24017,1,hybrid_mmr,0.7
U19264,N47380,N26537,2,hybrid_mmr,0.7
U19264,N47380,N31556,3,hybrid_mmr,0.7
U19264,N47380,N17228,4,hybrid_mmr,0.7
U19264,N47380,N18978,5,hybrid_mmr,0.7
U19264,N47380,N9118,6,hybrid_mmr,0.7
U19264,N47380,N1477,7,hybrid_mmr,0.7
U19264,N47380,N26063,8,hybrid_mmr,0.7
U19264,N47380,N31289,9,hybrid_mmr,0.7
U19264,N47380,N39149,10,hybrid_mmr,0.7
U65362,N41541,N1477,1,hybrid_mmr,0.7
U65362,N41541,N26305,2,hybrid_mmr,0.7
U65362,N41541,N6831,3,hybrid_mmr,0.7
U65362,N41541,N7434,4,hybrid_mmr,0.7
U65362,N41541,N58443,5,hybrid_mmr,0.7
U65362,N41541,N13364,6,hybrid_mmr,0.7
U65362,N41541,N60120,7,hybrid_mmr,0.7
U65362,N41541,N9839,8,hybrid_mmr,0.7
U65362,N41541,N52506,9,hybrid_mmr,0.7
U65362,N41541,N51058,10,hybrid_mmr,0.7
U47187,N436,N10657,1,hybrid_mmr,0.7
U47187,N436,N61428,2,hybrid_mmr,0.7
U47187,N436,N11289,3,hybrid_mmr,0.7
U47187,N436,N18868,4,hybrid_mmr,0.7
U47187,N436,N9846,5,hybrid_mmr,0.7
U47187,N436,N62247,6,hybrid_mmr,0.7
U47187,N436,N21843,7,hybrid_mmr,0.7
U61548,N59543,N11681,1,hybrid_mmr,0.7
U61548,N59543,N4905,2,hybrid_mmr,0.7
U61548,N59543,N19685,3,hybrid_mmr,0.7
U61548,N59543,N47195,4,hybrid_mmr,0.7
U74807,N26063,N7434,1,hybrid_mmr,0.7
U74807,N26063,N19743,2,hybrid_mmr,0.7
U74807,N26063,N11289,3,hybrid_mmr,0.7
U74807,N26063,N25556,4,hybrid_mmr,0.7
U74807,N26063,N1641,5,hybrid_mmr,0.7
U74807,N26063,N1166,6,hybrid_mmr,0.7
U74807,N26063,N56458,7,hybrid_mmr,0.7
U74807,N26063,N13347,8,hybrid_mmr,0.7
U74807,N26063,N1670,9,hybrid_mmr,0.7
U74807,N26063,N30335,10,hybrid_mmr,0.7
U57941,N17228,N8711,1,hybrid_mmr,0.7
U57941,N17228,N1477,2,hybrid_mmr,0.7
U57941,N17228,N63188,3,hybrid_mmr,0.7
U57941,N17228,N21312,4,hybrid_mmr,0.7
U57941,N17228,N59543,5,hybrid_mmr,0.7
U57941,N17228,N10541,6,hybrid_mmr,0.7
U57941,N17228,N8114,7,hybrid_mmr,0.7
U57941,N17228,N44442,8,hybrid_mmr,0.7
U57941,N17228,N31722,9,hybrid_mmr,0.7
U57941,N17228,N19536,10,hybrid_mmr,0.7
U12075,N29952,N22464,1,hybrid_mmr,0.7
U12075,N29952,N39421,2,hybrid_mmr,0.7
U12075,N29952,N48633,3,hybrid_mmr,0.7
U12075,N29952,N32977,4,hybrid_mmr,0.7
U12075,N29952,N10657,5,hybrid_mmr,0.7
U12075,N29952,N32276,6,hybrid_mmr,0.7
U12075,N29952,N57651,7,hybrid_mmr,0.7
U12075,N29952,N8114,8,hybrid_mmr,0.7
U12075,N29952,N25003,9,hybrid_mmr,0.7
U12075,N29952,N54980,10,hybrid_mmr,0.7
U12075,N23508,N54180,1,hybrid_mmr,0.7
U12075,N23508,N8114,2,hybrid_mmr,0.7
U12075,N23508,N31289,3,hybrid_mmr,0.7
U12075,N23508,N49973,4,hybrid_mmr,0.7
U12075,N23508,N14507,5,hybrid_mmr,0.7
U12075,N23508,N45612,6,hybrid_mmr,0.7
U12075,N23508,N1477,7,hybrid_mmr,0.7
U12075,N23508,N29952,8,hybrid_mmr,0.7
U12075,N23508,N13347,9,hybrid_mmr,0.7
U12075,N23508,N6767,10,hybrid_mmr,0.7
U12075,N46263,N58746,1,hybrid_mmr,0.7
U12075,N46263,N29402,2,hybrid_mmr,0.7
U12075,N46263,N8114,3,hybrid_mmr,0.7
U12075,N46263,N31289,4,hybrid_mmr,0.7
U12075,N46263,N43085,5,hybrid_mmr,0.7
U12075,N46263,N49973,6,hybrid_mmr,0.7
U12075,N46263,N14507,7,hybrid_mmr,0.7
U12075,N46263,N45612,8,hybrid_mmr,0.7
U12075,N46263,N52876,9,hybrid_mmr,0.7
U12075,N46263,N1477,10,hybrid_mmr,0.7
U12075,N53687,N20750,1,hybrid_mmr,0.7
U12075,N53687,N51490,2,hybrid_mmr,0.7
U12075,N53687,N50773,3,hybrid_mmr,0.7
U12075,N53687,N25556,4,hybrid_mmr,0.7
U12075,N53687,N25019,5,hybrid_mmr,0.7
U12075,N53687,N3283,6,hybrid_mmr,0.7
U12075,N53687,N8114,7,hybrid_mmr,0.7
U12075,N53687,N27738,8,hybrid_mmr,0.7
U12075,N53687,N31289,9,hybrid_mmr,0.7
U12075,N53687,N12219,10,hybrid_mmr,0.7
U80868,N17228,N60304,1,hybrid_mmr,0.7
U80868,N17228,N26537,2,hybrid_mmr,0.7
U80868,N17228,N44442,3,hybrid_mmr,0.7
U80868,N17228,N48260,4,hybrid_mmr,0.7
U80868,N17228,N63188,5,hybrid_mmr,0.7
U80868,N17228,N31722,6,hybrid_mmr,0.7
U80868,N17228,N20325,7,hybrid_mmr,0.7
U80868,N17228,N22751,8,hybrid_mmr,0.7
U80868,N17228,N54792,9,hybrid_mmr,0.7
U80868,N17228,N56698,10,hybrid_mmr,0.7
U34647,N21312,N53033,1,hybrid_mmr,0.7
U34647,N21312,N31722,2,hybrid_mmr,0.7
U34647,N21312,N6473,3,hybrid_mmr,0.7
U34647,N21312,N19685,4,hybrid_mmr,0.7
U34647,N21312,N13347,5,hybrid_mmr,0.7
U34647,N21312,N12769,6,hybrid_mmr,0.7
U34647,N21312,N45612,7,hybrid_mmr,0.7
U34647,N13347,N54253,1,hybrid_mmr,0.7
U34647,N13347,N1166,2,hybrid_mmr,0.7
U34647,N13347,N48043,3,hybrid_mmr,0.7
U34647,N13347,N13415,4,hybrid_mmr,0.7
U34647,N13347,N55207,5,hybrid_mmr,0.7
U34647,N13347,N36689,6,hybrid_mmr,0.7
U34647,N13347,N60341,7,hybrid_mmr,0.7
U34647,N13347,N16606,8,hybrid_mmr,0.7
U34647,N13347,N33075,9,hybrid_mmr,0.7
U34647,N13347,N31857,10,hybrid_mmr,0.7
U7150,N31289,N59663,1,hybrid_mmr,0.7
U7150,N31289,N8711,2,hybrid_mmr,0.7
U7150,N31289,N1477,3,hybrid_mmr,0.7
U7150,N31289,N19536,4,hybrid_mmr,0.7
U7150,N31289,N18978,5,hybrid_mmr,0.7
U7150,N31289,N53687,6,hybrid_mmr,0.7
U7150,N31289,N21216,7,hybrid_mmr,0.7
U7150,N31289,N26537,8,hybrid_mmr,0.7
U7150,N31289,N43208,9,hybrid_mmr,0.7
U7150,N31289,N39149,10,hybrid_mmr,0.7
U42395,N11681,N11185,1,hybrid_mmr,0.7
U42395,N11681,N2790,2,hybrid_mmr,0.7
U42395,N11681,N19685,3,hybrid_mmr,0.7
U80643,N1477,N5239,1,hybrid_mmr,0.7
U80643,N1477,N13364,2,hybrid_mmr,0.7
U80643,N1477,N7434,3,hybrid_mmr,0.7
U80643,N1477,N27318,4,hybrid_mmr,0.7
U80643,N1477,N26305,5,hybrid_mmr,0.7
U80643,N1477,N51058,6,hybrid_mmr,0.7
U80643,N1477,N60120,7,hybrid_mmr,0.7
U80643,N1477,N16361,8,hybrid_mmr,0.7
U80643,N1477,N26063,9,hybrid_mmr,0.7
U80643,N1477,N19685,10,hybrid_mmr,0.7
U60685,N19685,N11681,1,hybrid_mmr,0.7
U60685,N19685,N26063,2,hybrid_mmr,0.7
U12929,N33297,N19685,1,hybrid_mmr,0.7
U12929,N33297,N62397,2,hybrid_mmr,0.7
U12929,N33297,N11362,3,hybrid_mmr,0.7
U12929,N33297,N52469,4,hybrid_mmr,0.7
U12929,N33297,N42703,5,hybrid_mmr,0.7
U12929,N33297,N45612,6,hybrid_mmr,0.7
U12929,N33297,N22448,7,hybrid_mmr,0.7
U12929,N33297,N47195,8,hybrid_mmr,0.7
U12929,N33297,N57218,9,hybrid_mmr,0.7
U12929,N33297,N38019,10,hybrid_mmr,0.7
U87615,N41541,N9839,1,hybrid_mmr,0.7
U87615,N41541,N60120,2,hybrid_mmr,0.7
U87615,N41541,N7434,3,hybrid_mmr,0.7
U87615,N41541,N41758,4,hybrid_mmr,0.7
U87615,N41541,N58443,5,hybrid_mmr,0.7
U87615,N41541,N6831,6,hybrid_mmr,0.7
U87615,N41541,N28668,7,hybrid_mmr,0.7
U87615,N41541,N16361,8,hybrid_mmr,0.7
U87615,N41541,N26305,9,hybrid_mmr,0.7
U87615,N41541,N61051,10,hybrid_mmr,0.7
U20285,N436,N62247,1,hybrid_mmr,0.7
U20285,N436,N11289,2,hybrid_mmr,0.7
U20285,N436,N10657,3,hybrid_mmr,0.7
U20285,N436,N18868,4,hybrid_mmr,0.7
U20285,N436,N56458,5,hybrid_mmr,0.7
U20285,N436,N61428,6,hybrid_mmr,0.7
U20285,N436,N9846,7,hybrid_mmr,0.7
U20285,N436,N21843,8,hybrid_mmr,0.7
U64996,N31289,N43208,1,hybrid_mmr,0.7
U64996,N31289,N21216,2,hybrid_mmr,0.7
U64996,N31289,N59663,3,hybrid_mmr,0.7
U64996,N31289,N53687,4,hybrid_mmr,0.7
U48594,N26063,N1484,1,hybrid_mmr,0.7
U48594,N26063,N19685,2,hybrid_mmr,0.7
U48594,N26063,N7434,3,hybrid_mmr,0.7
U48594,N26063,N25556,4,hybrid_mmr,0.7
U48594,N26063,N11289,5,hybrid_mmr,0.7
U48594,N26063,N1166,6,hybrid_mmr,0.7
U48594,N26063,N47195,7,hybrid_mmr,0.7
U48594,N26063,N1641,8,hybrid_mmr,0.7
U48594,N26063,N3380,9,hybrid_mmr,0.7
U48594,N26063,N19743,10,hybrid_mmr,0.7
U26583,N31289,N19685,1,hybrid_mmr,0.7
U26583,N31289,N53687,2,hybrid_mmr,0.7
U26583,N31289,N59663,3,hybrid_mmr,0.7
U26583,N31289,N21216,4,hybrid_mmr,0.7
U26583,N31289,N12769,5,hybrid_mmr,0.7
U26583,N31289,N13347,6,hybrid_mmr,0.7
U26583,N31289,N45612,7,hybrid_mmr,0.7
U26583,N31289,N43208,8,hybrid_mmr,0.7
U83173,N45612,N19065,1,hybrid_mmr,0.7
U83173,N45612,N48633,2,hybrid_mmr,0.7
U83173,N45612,N14914,3,hybrid_mmr,0.7
U83173,N45612,N11041,4,hybrid_mmr,0.7
U83173,N45612,N24116,5,hybrid_mmr,0.7
U83173,N45612,N24349,6,hybrid_mmr,0.7
U83173,N45612,N38501,7,hybrid_mmr,0.7
U83173,N45612,N1166,8,hybrid_mmr,0.7
U83173,N45612,N44777,9,hybrid_mmr,0.7
U83173,N45612,N45182,10,hybrid_mmr,0.7
U21311,N17228,N31722,1,hybrid_mmr,0.7
U21311,N17228,N60304,2,hybrid_mmr,0.7
U21311,N17228,N48260,3,hybrid_mmr,0.7
U21311,N17228,N8114,4,hybrid_mmr,0.7
U21311,N17228,N18978,5,hybrid_mmr,0.7
U21311,N17228,N31289,6,hybrid_mmr,0.7
U21311,N17228,N26537,7,hybrid_mmr,0.7
U21311,N17228,N53033,8,hybrid_mmr,0.7
U21311,N17228,N33816,9,hybrid_mmr,0.7
U21311,N17228,N44442,10,hybrid_mmr,0.7
U27664,N31289,N43208,1,hybrid_mmr,0.7
U27664,N31289,N21216,2,hybrid_mmr,0.7
U27664,N31289,N59663,3,hybrid_mmr,0.7
U27664,N31289,N53687,4,hybrid_mmr,0.7
U61768,N436,N9846,1,hybrid_mmr,0.7
U61768,N436,N62247,2,hybrid_mmr,0.7
U61768,N436,N18868,3,hybrid_mmr,0.7
U61768,N436,N11289,4,hybrid_mmr,0.7
U61768,N436,N10657,5,hybrid_mmr,0.7
U61768,N436,N21843,6,hybrid_mmr,0.7
U61768,N436,N61428,7,hybrid_mmr,0.7
U8436,N17228,N31722,1,hybrid_mmr,0.7
U8436,N17228,N54792,2,hybrid_mmr,0.7
U8436,N17228,N22751,3,hybrid_mmr,0.7
U8436,N17228,N48260,4,hybrid_mmr,0.7
U8436,N17228,N1683,5,hybrid_mmr,0.7
U8436,N17228,N60304,6,hybrid_mmr,0.7
U8436,N17228,N33816,7,hybrid_mmr,0.7
U8436,N17228,N44442,8,hybrid_mmr,0.7
U8436,N17228,N12330,9,hybrid_mmr,0.7
U8436,N17228,N63188,10,hybrid_mmr,0.7
U46475,N56458,N19743,1,hybrid_mmr,0.7
U46475,N56458,N26063,2,hybrid_mmr,0.7
U46475,N56458,N22387,3,hybrid_mmr,0.7
U46475,N56458,N22834,4,hybrid_mmr,0.7
U46475,N56458,N34842,5,hybrid_mmr,0.7
U46475,N56458,N25556,6,hybrid_mmr,0.7
U46475,N56458,N1166,7,hybrid_mmr,0.7
U46475,N56458,N63260,8,hybrid_mmr,0.7
U46475,N56458,N11289,9,hybrid_mmr,0.7
U46475,N56458,N310,10,hybrid_mmr,0.7
U32391,N26063,N7434,1,hybrid_mmr,0.7
U32391,N26063,N11289,2,hybrid_mmr,0.7
U32391,N26063,N33297,3,hybrid_mmr,0.7
U32391,N26063,N31857,4,hybrid_mmr,0.7
U32391,N26063,N1641,5,hybrid_mmr,0.7
U32391,N26063,N1670,6,hybrid_mmr,0.7
U32391,N26063,N1166,7,hybrid_mmr,0.7
U32391,N26063,N56458,8,hybrid_mmr,0.7
U32391,N26063,N25556,9,hybrid_mmr,0.7
U32391,N26063,N19743,10,hybrid_mmr,0.7
U31353,N52850,N43085,1,hybrid_mmr,0.7
U31353,N52850,N63559,2,hybrid_mmr,0.7
U31353,N52850,N32977,3,hybrid_mmr,0.7
U31353,N52850,N38120,4,hybrid_mmr,0.7
U31353,N52850,N25929,5,hybrid_mmr,0.7
U31353,N52850,N38468,6,hybrid_mmr,0.7
U31353,N52850,N48617,7,hybrid_mmr,0.7
U31353,N52850,N34568,8,hybrid_mmr,0.7
U31353,N52850,N61665,9,hybrid_mmr,0.7
U31353,N52850,N63796,10,hybrid_mmr,0.7
U64474,N19685,N26063,1,hybrid_mmr,0.7
U28094,N17228,N8711,1,hybrid_mmr,0.7
U28094,N17228,N20325,2,hybrid_mmr,0.7
U28094,N17228,N21312,3,hybrid_mmr,0.7
U28094,N17228,N19536,4,hybrid_mmr,0.7
U28094,N17228,N63188,5,hybrid_mmr,0.7
U28094,N17228,N1477,6,hybrid_mmr,0.7
U28094,N17228,N53033,7,hybrid_mmr,0.7
U28094,N17228,N36689,8,hybrid_mmr,0.7
U28094,N17228,N26537,9,hybrid_mmr,0.7
U28094,N17228,N48260,10,hybrid_mmr,0.7
U15760,N17228,N31722,1,hybrid_mmr,0.7
U15760,N17228,N54792,2,hybrid_mmr,0.7
U15760,N17228,N60304,3,hybrid_mmr,0.7
U15760,N17228,N1683,4,hybrid_mmr,0.7
U15760,N17228,N18978,5,hybrid_mmr,0.7
U15760,N17228,N48260,6,hybrid_mmr,0.7
U15760,N17228,N26537,7,hybrid_mmr,0.7
U15760,N17228,N53033,8,hybrid_mmr,0.7
U15760,N17228,N33816,9,hybrid_mmr,0.7
U15760,N17228,N22751,10,hybrid_mmr,0.7
U15760,N12330,N20750,1,hybrid_mmr,0.7
U15760,N12330,N58282,2,hybrid_mmr,0.7
U15760,N12330,N23379,3,hybrid_mmr,0.7
U15760,N12330,N40379,4,hybrid_mmr,0.7
U15760,N12330,N25019,5,hybrid_mmr,0.7
U15760,N12330,N59395,6,hybrid_mmr,0.7
U15760,N12330,N26537,7,hybrid_mmr,0.7
U15760,N12330,N3283,8,hybrid_mmr,0.7
U15760,N12330,N18978,9,hybrid_mmr,0.7
U15760,N12330,N33458,10,hybrid_mmr,0.7
U7124,N13347,N19743,1,hybrid_mmr,0.7
U7124,N13347,N13415,2,hybrid_mmr,0.7
U7124,N13347,N16606,3,hybrid_mmr,0.7
U7124,N13347,N26063,4,hybrid_mmr,0.7
U7124,N13347,N46501,5,hybrid_mmr,0.7
U7124,N13347,N7434,6,hybrid_mmr,0.7
U7124,N13347,N33297,7,hybrid_mmr,0.7
U7124,N13347,N44058,8,hybrid_mmr,0.7
U7124,N13347,N59543,9,hybrid_mmr,0.7
U7124,N13347,N8306,10,hybrid_mmr,0.7
U76386,N45612,N48633,1,hybrid_mmr,0.7
U76386,N45612,N19065,2,hybrid_mmr,0.7
U76386,N45612,N62411,3,hybrid_mmr,0.7
U76386,N45612,N32756,4,hybrid_mmr,0.7
U76386,N45612,N50839,5,hybrid_mmr,0.7
U76386,N45612,N22671,6,hybrid_mmr,0.7
U76386,N45612,N38501,7,hybrid_mmr,0.7
U76386,N45612,N11041,8,hybrid_mmr,0.7
U76386,N45612,N24116,9,hybrid_mmr,0.7
U76386,N45612,N1793,10,hybrid_mmr,0.7
U75057,N27738,N50773,1,hybrid_mmr,0.7
U75057,N27738,N43123,2,hybrid_mmr,0.7
U75057,N27738,N59434,3,hybrid_mmr,0.7
U75057,N27738,N3283,4,hybrid_mmr,0.7
U75057,N27738,N33803,5,hybrid_mmr,0.7
U75057,N27738,N3380,6,hybrid_mmr,0.7
U75057,N27738,N3487,7,hybrid_mmr,0.7
U75057,N27738,N25195,8,hybrid_mmr,0.7
U75057,N27738,N33297,9,hybrid_mmr,0.7
U75057,N27738,N62546,10,hybrid_mmr,0.7
U75057,N33297,N52469,1,hybrid_mmr,0.7
U75057,N33297,N59931,2,hybrid_mmr,0.7
U75057,N33297,N27738,3,hybrid_mmr,0.7
U75057,N33297,N42703,4,hybrid_mmr,0.7
U75057,N33297,N13347,5,hybrid_mmr,0.7
U75057,N33297,N11362,6,hybrid_mmr,0.7
U75057,N33297,N45612,7,hybrid_mmr,0.7
U75057,N33297,N19685,8,hybrid_mmr,0.7
U75057,N33297,N33486,9,hybrid_mmr,0.7
U75057,N33297,N62397,10,hybrid_mmr,0.7
U92897,N33486,N26063,1,hybrid_mmr,0.7
U92897,N33486,N48049,2,hybrid_mmr,0.7
U92897,N33486,N26305,3,hybrid_mmr,0.7
U92897,N33486,N52850,4,hybrid_mmr,0.7
U92897,N33486,N436,5,hybrid_mmr,0.7
U92897,N33486,N47195,6,hybrid_mmr,0.7
U92897,N33486,N27738,7,hybrid_mmr,0.7
U92897,N33486,N56458,8,hybrid_mmr,0.7
U92897,N33486,N14507,9,hybrid_mmr,0.7
U23798,N33297,N24017,1,hybrid_mmr,0.7
U23798,N33297,N26063,2,hybrid_mmr,0.7
U23798,N33297,N42703,3,hybrid_mmr,0.7
U23798,N33297,N52469,4,hybrid_mmr,0.7
U23798,N33297,N59931,5,hybrid_mmr,0.7
U23798,N33297,N11362,6,hybrid_mmr,0.7
U23798,N33297,N8306,7,hybrid_mmr,0.7
U23798,N33297,N45612,8,hybrid_mmr,0.7
U23798,N33297,N62397,9,hybrid_mmr,0.7
U23798,N33297,N38019,10,hybrid_mmr,0.7
U19268,N19685,N24017,1,hybrid_mmr,0.7
U19268,N19685,N11681,2,hybrid_mmr,0.7
U19268,N19685,N45612,3,hybrid_mmr,0.7
U19268,N19685,N3380,4,hybrid_mmr,0.7
U19268,N19685,N27738,5,hybrid_mmr,0.7
U19268,N19685,N33297,6,hybrid_mmr,0.7
U19268,N19685,N12769,7,hybrid_mmr,0.7
U19268,N19685,N14507,8,hybrid_mmr,0.7
U19268,N19685,N26063,9,hybrid_mmr,0.7
U19268,N19685,N59543,10,hybrid_mmr,0.7
U58697,N41541,N1477,1,hybrid_mmr,0.7
U58697,N41541,N26305,2,hybrid_mmr,0.7
U58697,N41541,N7434,3,hybrid_mmr,0.7
U58697,N41541,N60120,4,hybrid_mmr,0.7
U58697,N41541,N9839,5,hybrid_mmr,0.7
U58697,N41541,N41758,6,hybrid_mmr,0.7
U58697,N41541,N43374,7,hybrid_mmr,0.7
U58697,N41541,N19779,8,hybrid_mmr,0.7
U58697,N41541,N58443,9,hybrid_mmr,0.7
U58697,N41541,N34553,10,hybrid_mmr,0.7
U88140,N26063,N19685,1,hybrid_mmr,0.7
U88140,N26063,N19743,2,hybrid_mmr,0.7
U88140,N26063,N13347,3,hybrid_mmr,0.7
U88140,N26063,N11289,4,hybrid_mmr,0.7
U88140,N26063,N7434,5,hybrid_mmr,0.7
U88140,N26063,N45612,6,hybrid_mmr,0.7
U88140,N26063,N33297,7,hybrid_mmr,0.7
U88140,N26063,N1166,8,hybrid_mmr,0.7
U88140,N26063,N25556,9,hybrid_mmr,0.7
U88140,N26063,N56458,10,hybrid_mmr,0.7
U63150,N9846,N33297,1,hybrid_mmr,0.7
U63150,N9846,N1951,2,hybrid_mmr,0.7
U63150,N9846,N25556,3,hybrid_mmr,0.7
U63150,N9846,N11931,4,hybrid_mmr,0.7
U63150,N9846,N11681,5,hybrid_mmr,0.7
U63150,N9846,N51476,6,hybrid_mmr,0.7
U63150,N9846,N27738,7,hybrid_mmr,0.7
U63150,N9846,N11289,8,hybrid_mmr,0.7
U63150,N9846,N24017,9,hybrid_mmr,0.7
U63150,N9846,N56132,10,hybrid_mmr,0.7
U67569,N52850,N43085,1,hybrid_mmr,0.7
U67569,N52850,N63559,2,hybrid_mmr,0.7
U67569,N52850,N32977,3,hybrid_mmr,0.7
U67569,N52850,N42703,4,hybrid_mmr,0.7
U67569,N52850,N34568,5,hybrid_mmr,0.7
U67569,N52850,N25929,6,hybrid_mmr,0.7
U67569,N52850,N61665,7,hybrid_mmr,0.7
U67569,N52850,N29696,8,hybrid_mmr,0.7
U67569,N52850,N63796,9,hybrid_mmr,0.7
U67569,N52850,N41736,10,hybrid_mmr,0.7
U42943,N48049,N20750,1,hybrid_mmr,0.7
U42943,N48049,N1951,2,hybrid_mmr,0.7
U42943,N48049,N58282,3,hybrid_mmr,0.7
U42943,N48049,N25556,4,hybrid_mmr,0.7
U42943,N48049,N40379,5,hybrid_mmr,0.7
U42943,N48049,N51476,6,hybrid_mmr,0.7
U42943,N48049,N3283,7,hybrid_mmr,0.7
U42943,N48049,N49642,8,hybrid_mmr,0.7
U42943,N48049,N163,9,hybrid_mmr,0.7
U42943,N48049,N59395,10,hybrid_mmr,0.7
U37147,N52850,N46501,1,hybrid_mmr,0.7
U37147,N52850,N26063,2,hybrid_mmr,0.7
U37147,N52850,N47205,3,hybrid_mmr,0.7
U37147,N52850,N43085,4,hybrid_mmr,0.7
U37147,N52850,N61665,5,hybrid_mmr,0.7
U37147,N52850,N10541,6,hybrid_mmr,0.7
U37147,N52850,N29696,7,hybrid_mmr,0.7
U37147,N52850,N34568,8,hybrid_mmr,0.7
U37147,N52850,N57029,9,hybrid_mmr,0.7
U37147,N52850,N30370,10,hybrid_mmr,0.7
U46387,N47195,N13415,1,hybrid_mmr,0.7
U46387,N47195,N19685,2,hybrid_mmr,0.7
U46387,N47195,N26063,3,hybrid_mmr,0.7
U46387,N47195,N59543,4,hybrid_mmr,0.7
U46387,N47195,N47413,5,hybrid_mmr,0.7
U46387,N47195,N26305,6,hybrid_mmr,0.7
U46387,N47195,N11681,7,hybrid_mmr,0.7
U46387,N47195,N11332,8,hybrid_mmr,0.7
U46387,N47195,N3431,9,hybrid_mmr,0.7
U46387,N47195,N55806,10,hybrid_mmr,0.7
U20709,N12769,N37445,1,hybrid_mmr,0.7
U20709,N12769,N35713,2,hybrid_mmr,0.7
U20709,N12769,N25396,3,hybrid_mmr,0.7
U20709,N12769,N19685,4,hybrid_mmr,0.7
U20709,N12769,N499,5,hybrid_mmr,0.7
U20709,N12769,N60129,6,hybrid_mmr,0.7
U20709,N12769,N22735,7,hybrid_mmr,0.7
U20709,N12769,N45612,8,hybrid_mmr,0.7
U20709,N12769,N48302,9,hybrid_mmr,0.7
U20709,N12769,N4198,10,hybrid_mmr,0.7
U80535,N26305,N1477,1,hybrid_mmr,0.7
U80535,N26305,N31289,2,hybrid_mmr,0.7
U80535,N26305,N21444,3,hybrid_mmr,0.7
U80535,N26305,N28030,4,hybrid_mmr,0.7
U80535,N26305,N51058,5,hybrid_mmr,0.7
U80535,N26305,N34553,6,hybrid_mmr,0.7
U80535,N26305,N27659,7,hybrid_mmr,0.7
U80535,N26305,N27738,8,hybrid_mmr,0.7
U80535,N26305,N28551,9,hybrid_mmr,0.7
U80535,N26305,N53687,10,hybrid_mmr,0.7
U69990,N41541,N5239,1,hybrid_mmr,0.7
U69990,N41541,N27318,2,hybrid_mmr,0.7
U69990,N41541,N52506,3,hybrid_mmr,0.7
U69990,N41541,N6831,4,hybrid_mmr,0.7
U69990,N41541,N58443,5,hybrid_mmr,0.7
U69990,N41541,N59024,6,hybrid_mmr,0.7
U69990,N41541,N17546,7,hybrid_mmr,0.7
U69990,N41541,N61051,8,hybrid_mmr,0.7
U69990,N41541,N28668,9,hybrid_mmr,0.7
U69990,N41541,N7434,10,hybrid_mmr,0.7
U77565,N436,N11289,1,hybrid_mmr,0.7
U77565,N436,N61428,2,hybrid_mmr,0.7
U77565,N436,N10657,3,hybrid_mmr,0.7
U77565,N436,N62247,4,hybrid_mmr,0.7
U77565,N436,N18868,5,hybrid_mmr,0.7
U77565,N436,N9846,6,hybrid_mmr,0.7
U77565,N436,N21843,7,hybrid_mmr,0.7
U44108,N45612,N2618,1,hybrid_mmr,0.7
U44108,N45612,N48633,2,hybrid_mmr,0.7
U44108,N45612,N14914,3,hybrid_mmr,0.7
U44108,N45612,N24116,4,hybrid_mmr,0.7
U44108,N45612,N45182,5,hybrid_mmr,0.7
U44108,N45612,N26063,6,hybrid_mmr,0.7
U44108,N45612,N11041,7,hybrid_mmr,0.7
U44108,N45612,N19065,8,hybrid_mmr,0.7
U44108,N45612,N38501,9,hybrid_mmr,0.7
U44108,N45612,N51677,10,hybrid_mmr,0.7
U56831,N12769,N35713,1,hybrid_mmr,0.7
U56831,N12769,N37445,2,hybrid_mmr,0.7
U56831,N12769,N19685,3,hybrid_mmr,0.7
U56831,N12769,N25396,4,hybrid_mmr,0.7
U56831,N12769,N499,5,hybrid_mmr,0.7
U56831,N12769,N45612,6,hybrid_mmr,0.7
U56831,N12769,N22735,7,hybrid_mmr,0.7
U56831,N12769,N60129,8,hybrid_mmr,0.7
U56831,N12769,N48302,9,hybrid_mmr,0.7
U56831,N12769,N29119,10,hybrid_mmr,0.7
U49673,N436,N10657,1,hybrid_mmr,0.7
U49673,N436,N11289,2,hybrid_mmr,0.7
U49673,N436,N52850,3,hybrid_mmr,0.7
U49673,N436,N62247,4,hybrid_mmr,0.7
U49673,N436,N41541,5,hybrid_mmr,0.7
U49673,N436,N61428,6,hybrid_mmr,0.7
U49673,N436,N48049,7,hybrid_mmr,0.7
U49673,N436,N26305,8,hybrid_mmr,0.7
U49673,N436,N56458,9,hybrid_mmr,0.7
U49673,N436,N21843,10,hybrid_mmr,0.7
U74045,N45612,N19065,1,hybrid_mmr,0.7
U74045,N45612,N48633,2,hybrid_mmr,0.7
U74045,N45612,N2618,3,hybrid_mmr,0.7
U74045,N45612,N5418,4,hybrid_mmr,0.7
U74045,N45612,N13929,5,hybrid_mmr,0.7
U74045,N45612,N24349,6,hybrid_mmr,0.7
U74045,N45612,N14914,7,hybrid_mmr,0.7
U74045,N45612,N56899,8,hybrid_mmr,0.7
U74045,N45612,N18085,9,hybrid_mmr,0.7
U74045,N45612,N45182,10,hybrid_mmr,0.7
